bus_id,route_id,route_short_name,route_long_name,stop_id,stop_name,stop_lat,stop_lon,departure_time,arrival_time,segment_distance_km,speed_kmh,traffic_level,source,destination,stop_sequence
BUS0101,24,B_DV_R,BLUE_Vaishali to Dwarka Sector - 21,73,Kaushambi,28.645428,77.322273,2025-09-12 22:43:31,2025-09-12 22:43:11,1.582554714840545,32.55541127671979,Low,Vaishali,Dwarka Sector - 21,64
BUS0232,24,B_DV_R,BLUE_Vaishali to Dwarka Sector - 21,119,Dwarka Sector - 9,28.574284,77.065086,2025-09-12 23:12:17,2025-09-12 23:11:57,1.0817824651084,27.81726338850173,Low,Vaishali,Dwarka Sector - 21,65
BUS0021,24,B_DV_R,BLUE_Vaishali to Dwarka Sector - 21,94,RK Ashram Marg,28.639217,77.206291,2025-09-12 23:42:45,2025-09-12 23:42:25,1.474621224394028,34.0297205629391,Low,Vaishali,Dwarka Sector - 21,66
BUS0079,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,25,Nangloi,28.682356,77.064728,2025-09-12 06:37:23,2025-09-12 06:37:03,0.8334095250127426,23.07903300035287,Medium,Brigadier Hoshiyar Singh,Kirti Nagar,1
BUS0290,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,25,Nangloi,28.682356,77.064728,2025-09-12 09:49:23,2025-09-12 09:49:03,0.8334095250127426,23.07903300035287,Medium,Brigadier Hoshiyar Singh,Kirti Nagar,2
BUS0214,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,198,Tikri Kalan,28.686899,76.977249,2025-09-12 09:51:50,2025-09-12 09:51:30,1.318038609345628,30.22254136079146,Low,Brigadier Hoshiyar Singh,Kirti Nagar,3
BUS0057,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,32,Shivaji Park,28.674965,77.128258,2025-09-12 10:22:03,2025-09-12 10:21:43,1.08174685270241,29.95606669022058,Low,Brigadier Hoshiyar Singh,Kirti Nagar,4
BUS0113,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,100,Kirti Nagar,28.655773,77.148499,2025-09-12 10:59:33,2025-09-12 10:59:13,1.156528029499863,34.69584088499588,Low,Brigadier Hoshiyar Singh,Kirti Nagar,5
BUS0040,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,100,Kirti Nagar,28.655773,77.148499,2025-09-12 11:53:33,2025-09-12 11:53:13,1.156528029499863,34.69584088499588,Low,Brigadier Hoshiyar Singh,Kirti Nagar,6
BUS0246,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,34,Ashok Park Main,28.671572,77.155159,2025-09-12 12:24:08,2025-09-12 12:23:48,0.905405870519148,22.47904230254436,Medium,Brigadier Hoshiyar Singh,Kirti Nagar,7
BUS0175,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,22,Mundka,28.682411,77.028282,2025-09-12 13:34:24,2025-09-12 13:34:04,3.755719626151913,29.49890443869497,Low,Brigadier Hoshiyar Singh,Kirti Nagar,8
BUS0167,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,22,Mundka,28.682411,77.028282,2025-09-12 14:24:24,2025-09-12 14:24:04,3.755719626151913,29.49890443869497,Low,Brigadier Hoshiyar Singh,Kirti Nagar,9
BUS0245,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,27,Udyog Nagar,28.681047,77.078674,2025-09-12 15:15:23,2025-09-12 15:15:03,0.4747038385781412,14.86029407722877,Medium,Brigadier Hoshiyar Singh,Kirti Nagar,10
BUS0085,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,196,Mundka Industrial Area (M.I.A),28.68396,76.989822,2025-09-12 19:18:54,2025-09-12 19:18:34,0.3956145719210799,7.912291438421597,High,Brigadier Hoshiyar Singh,Kirti Nagar,11
BUS0082,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,26,Maharaja Surajmal Stadium,28.681833,77.073891,2025-09-12 23:06:28,2025-09-12 23:06:08,0.8957485679400949,25.79755875667473,Low,Brigadier Hoshiyar Singh,Kirti Nagar,12
BUS0162,25,G_KB_R,GREEN_Brigadier Hoshiyar Singh to Kirti Nagar,30,Paschim Vihar (East),28.677305,77.112251,2025-09-12 23:14:33,2025-09-12 23:14:13,0.9979036611017336,35.92453179966241,Low,Brigadier Hoshiyar Singh,Kirti Nagar,13
BUS0265,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,27,Udyog Nagar,28.681047,77.078674,2025-09-12 08:50:23,2025-09-12 08:50:03,0.4747038385781412,14.86029407722877,Medium,Brigadier Hoshiyar Singh,Inderlok,1
BUS0187,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,26,Maharaja Surajmal Stadium,28.681833,77.073891,2025-09-12 10:00:28,2025-09-12 10:00:08,0.8957485679400949,25.79755875667473,Low,Brigadier Hoshiyar Singh,Inderlok,2
BUS0052,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,33,Punjabi Bagh,28.672943,77.146011,2025-09-12 11:27:43,2025-09-12 11:27:23,1.746488204984434,39.29598461214976,Low,Brigadier Hoshiyar Singh,Inderlok,3
BUS0127,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,31,Madipur,28.676418,77.117294,2025-09-12 11:40:53,2025-09-12 11:40:33,0.5017628683860377,12.90247375849811,Medium,Brigadier Hoshiyar Singh,Inderlok,4
BUS0033,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,33,Punjabi Bagh,28.672943,77.146011,2025-09-12 12:12:43,2025-09-12 12:12:23,1.746488204984434,39.29598461214976,Low,Brigadier Hoshiyar Singh,Inderlok,5
BUS0012,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,30,Paschim Vihar (East),28.677305,77.112251,2025-09-12 14:01:33,2025-09-12 14:01:13,0.9979036611017336,35.92453179966241,Low,Brigadier Hoshiyar Singh,Inderlok,6
BUS0141,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,197,Ghevra Metro station,28.685289,76.993584,2025-09-12 14:08:54,2025-09-12 14:08:34,1.603458085319774,31.37200601712601,Low,Brigadier Hoshiyar Singh,Inderlok,7
BUS0024,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,25,Nangloi,28.682356,77.064728,2025-09-12 14:21:23,2025-09-12 14:21:03,0.8334095250127426,23.07903300035287,Medium,Brigadier Hoshiyar Singh,Inderlok,8
BUS0253,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,13,Inderlok,28.673452,77.170235,2025-09-12 15:33:58,2025-09-12 15:33:38,1.485593308442443,31.45962300231055,Low,Brigadier Hoshiyar Singh,Inderlok,9
BUS0158,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,33,Punjabi Bagh,28.672943,77.146011,2025-09-12 16:08:43,2025-09-12 16:08:23,1.746488204984434,39.29598461214976,Low,Brigadier Hoshiyar Singh,Inderlok,10
BUS0189,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,202,Brigadier Hoshiyar Singh,28.697428,76.919128,2025-09-12 17:04:20,2025-09-12 17:04:00,1.4016066105804272,29.95606669022058,Low,Brigadier Hoshiyar Singh,Inderlok,11
BUS0017,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,13,Inderlok,28.673452,77.170235,2025-09-12 18:47:58,2025-09-12 18:47:38,1.485593308442443,31.45962300231055,Low,Brigadier Hoshiyar Singh,Inderlok,12
BUS0168,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,199,Tikri Border,28.687876,76.963783,2025-09-12 18:52:13,2025-09-12 18:51:53,1.24722441862404,28.59877647800345,Low,Brigadier Hoshiyar Singh,Inderlok,13
BUS0229,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,202,Brigadier Hoshiyar Singh,28.697428,76.919128,2025-09-12 19:10:20,2025-09-12 19:10:00,1.1997551358410803,29.95606669022058,Low,Brigadier Hoshiyar Singh,Inderlok,14
BUS0124,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,27,Udyog Nagar,28.681047,77.078674,2025-09-12 19:32:23,2025-09-12 19:32:03,0.4747038385781412,14.86029407722877,Medium,Brigadier Hoshiyar Singh,Inderlok,15
BUS0029,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,198,Tikri Kalan,28.686899,76.977249,2025-09-12 21:58:50,2025-09-12 21:58:30,1.318038609345628,30.22254136079146,Low,Brigadier Hoshiyar Singh,Inderlok,16
BUS0027,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,31,Madipur,28.676418,77.117294,2025-09-12 22:06:53,2025-09-12 22:06:33,0.5017628683860377,12.90247375849811,Medium,Brigadier Hoshiyar Singh,Inderlok,17
BUS0195,26,G_IB_R,GREEN_Brigadier Hoshiyar Singh to Inderlok,198,Tikri Kalan,28.686899,76.977249,2025-09-12 22:48:50,2025-09-12 22:48:30,1.318038609345628,30.22254136079146,Low,Brigadier Hoshiyar Singh,Inderlok,18
BUS0108,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,131,Kalkaji Mandir,28.549532,77.258789,2025-09-12 07:23:09,2025-09-12 07:22:49,0.7806808247962843,20.36558673381611,Medium,Badarpur Border,Kashmere Gate,1
BUS0144,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,158,Delhi Gate,28.640488,77.240303,2025-09-12 08:49:06,2025-09-12 08:48:46,1.478359713941524,38.56590558108324,Low,Badarpur Border,Kashmere Gate,2
BUS0015,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,132,Govind Puri,28.544413,77.264259,2025-09-12 11:13:51,2025-09-12 11:13:31,1.150471250364226,21.2394692374934,Medium,Badarpur Border,Kashmere Gate,3
BUS0021,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,137,Tughlakabad Station,28.502232,77.29866,2025-09-12 13:10:05,2025-09-12 13:09:45,1.026861553518126,22.40425207675912,Medium,Badarpur Border,Kashmere Gate,4
BUS0174,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,138,Badarpur Border,28.4932,77.30085,2025-09-12 14:37:20,2025-09-12 14:37:00,0.7038377257291228,25.64276082921624,Low,Badarpur Border,Kashmere Gate,5
BUS0023,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,134,Jasola-Apollo,28.538084,77.285538,2025-09-12 14:57:54,2025-09-12 14:57:34,1.087273144864653,24.16162544143674,Medium,Badarpur Border,Kashmere Gate,6
BUS0062,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,127,Lajpat Nagar,28.570705,77.233124,2025-09-12 15:16:08,2025-09-12 15:15:48,0.6840765067551106,17.59053874513141,Medium,Badarpur Border,Kashmere Gate,7
BUS0213,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,138,Badarpur Border,28.4932,77.30085,2025-09-12 15:31:20,2025-09-12 15:31:00,1.3337104029332716,25.64276082921624,Low,Badarpur Border,Kashmere Gate,8
BUS0109,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,134,Jasola-Apollo,28.538084,77.285538,2025-09-12 15:51:54,2025-09-12 15:51:34,1.087273144864653,24.16162544143674,Medium,Badarpur Border,Kashmere Gate,9
BUS0246,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,122,ITO,28.627205,77.240952,2025-09-12 15:53:48,2025-09-12 15:53:28,0.6269946266619614,18.05744524786449,Medium,Badarpur Border,Kashmere Gate,10
BUS0190,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,52,Central Secretariat,28.614973,77.212029,2025-09-12 18:51:21,2025-09-12 18:51:01,2.080355944276128,32.28138534221578,Low,Badarpur Border,Kashmere Gate,11
BUS0011,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,123,Janpath,28.627817,77.218956,2025-09-12 20:01:04,2025-09-12 20:00:44,1.58014766100189,55.22846193793013,Low,Badarpur Border,Kashmere Gate,12
BUS0175,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,134,Jasola-Apollo,28.538084,77.285538,2025-09-12 20:16:30,2025-09-12 20:16:10,1.087273144864653,24.16162544143674,Medium,Badarpur Border,Kashmere Gate,13
BUS0125,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,160,Lal Quila,28.657576,77.236595,2025-09-12 20:54:26,2025-09-12 20:54:06,0.804198864000415,25.6204947823141,Low,Badarpur Border,Kashmere Gate,14
BUS0245,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,52,Central Secretariat,28.614973,77.212029,2025-09-12 21:20:57,2025-09-12 21:20:37,2.080355944276128,32.28138534221578,Low,Badarpur Border,Kashmere Gate,15
BUS0264,27,V_KB_R,VIOLET_Badarpur Border to Kashmere Gate,130,Nehru Place,28.551134,77.251511,2025-09-12 23:07:16,2025-09-12 23:06:56,0.7328460075418319,18.98018436798989,Medium,Badarpur Border,Kashmere Gate,16
BUS0281,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,125,Jawahar Lal Nehru Stadium,28.590475,77.23307,2025-09-12 07:06:02,2025-09-12 07:05:42,1.031065220306912,25.25057682384275,Low,Raja Nahar Singh,Kashmere Gate,1
BUS0025,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,124,Khan Market,28.602682,77.228096,2025-09-12 07:26:59,2025-09-12 07:26:39,1.441609278249371,29.3208666762584,Low,Raja Nahar Singh,Kashmere Gate,2
BUS0156,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,219,Sant Surdas (Sihi),28.354666,77.316261,2025-09-12 08:10:40,2025-09-12 08:10:20,2.228512232438074,21.11222114941333,Medium,Raja Nahar Singh,Kashmere Gate,3
BUS0298,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,8,Kashmere Gate,28.667879,77.228012,2025-09-12 08:51:17,2025-09-12 08:50:57,1.419080625291479,27.03010714840913,Low,Raja Nahar Singh,Kashmere Gate,4
BUS0171,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,126,Jangpura,28.583231,77.239662,2025-09-12 09:36:47,2025-09-12 09:36:27,1.53217416271693,31.16286432644603,Low,Raja Nahar Singh,Kashmere Gate,5
BUS0052,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,122,ITO,28.627205,77.240952,2025-09-12 09:46:42,2025-09-12 09:46:22,0.6269946266619614,18.05744524786449,Medium,Raja Nahar Singh,Kashmere Gate,6
BUS0084,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,129,Kailash Colony,28.554617,77.239738,2025-09-12 10:16:25,2025-09-12 10:16:05,1.213350971497255,27.47209746786238,Low,Raja Nahar Singh,Kashmere Gate,7
BUS0166,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,52,Central Secretariat,28.614973,77.212029,2025-09-12 11:48:27,2025-09-12 11:48:07,2.080355944276128,32.28138534221578,Low,Raja Nahar Singh,Kashmere Gate,8
BUS0104,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,132,Govind Puri,28.544413,77.264259,2025-09-12 13:19:21,2025-09-12 13:19:01,1.150471250364226,21.2394692374934,Medium,Raja Nahar Singh,Kashmere Gate,9
BUS0152,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,135,Sarita Vihar,28.528622,77.288345,2025-09-12 14:13:42,2025-09-12 14:13:22,1.17147708776556,27.20850010294203,Low,Raja Nahar Singh,Kashmere Gate,10
BUS0086,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,133,Harkesh Nagar Okhla,28.543194,77.275955,2025-09-12 14:28:06,2025-09-12 14:27:46,1.095044519216211,24.33432264924915,Medium,Raja Nahar Singh,Kashmere Gate,11
BUS0025,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,131,Kalkaji Mandir,28.549532,77.258789,2025-09-12 15:00:39,2025-09-12 15:00:19,0.7806808247962843,20.36558673381611,Medium,Raja Nahar Singh,Kashmere Gate,12
BUS0125,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,128,Moolchand,28.564629,77.234222,2025-09-12 16:02:18,2025-09-12 16:01:58,1.236777353311294,27.65464889391713,Low,Raja Nahar Singh,Kashmere Gate,13
BUS0291,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,136,Mohan Estate,28.51959,77.294518,2025-09-12 16:26:07,2025-09-12 16:25:47,1.972096065078998,33.48842374662451,Low,Raja Nahar Singh,Kashmere Gate,14
BUS0084,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,127,Lajpat Nagar,28.570705,77.233124,2025-09-12 16:40:38,2025-09-12 16:40:18,0.6840765067551106,17.59053874513141,Medium,Raja Nahar Singh,Kashmere Gate,15
BUS0292,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,125,Jawahar Lal Nehru Stadium,28.590475,77.23307,2025-09-12 17:40:02,2025-09-12 17:39:42,1.031065220306912,25.25057682384275,Low,Raja Nahar Singh,Kashmere Gate,16
BUS0300,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,124,Khan Market,28.602682,77.228096,2025-09-12 17:51:59,2025-09-12 17:51:39,1.441609278249371,29.3208666762584,Low,Raja Nahar Singh,Kashmere Gate,17
BUS0031,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,134,Jasola-Apollo,28.538084,77.285538,2025-09-12 17:59:12,2025-09-12 17:58:52,1.087273144864653,24.16162544143674,Medium,Raja Nahar Singh,Kashmere Gate,18
BUS0207,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,143,Badkal Mor,28.422707,77.310234,2025-09-12 18:01:27,2025-09-12 18:01:07,1.175828683582161,27.84857408484066,Low,Raja Nahar Singh,Kashmere Gate,19
BUS0130,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,52,Central Secretariat,28.614973,77.212029,2025-09-12 18:50:03,2025-09-12 18:49:43,2.080355944276128,32.28138534221578,Low,Raja Nahar Singh,Kashmere Gate,20
BUS0009,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,142,Sector-28,28.440586,77.305992,2025-09-12 19:18:52,2025-09-12 19:18:32,2.030865625403408,46.5676194360017,Low,Raja Nahar Singh,Kashmere Gate,21
BUS0028,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,128,Moolchand,28.564629,77.234222,2025-09-12 19:29:54,2025-09-12 19:29:34,1.236777353311294,27.65464889391713,Low,Raja Nahar Singh,Kashmere Gate,22
BUS0136,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,133,Harkesh Nagar Okhla,28.543194,77.275955,2025-09-12 19:43:54,2025-09-12 19:43:34,1.095044519216211,24.33432264924915,Medium,Raja Nahar Singh,Kashmere Gate,23
BUS0279,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,128,Moolchand,28.564629,77.234222,2025-09-12 20:03:54,2025-09-12 20:03:34,1.236777353311294,27.65464889391713,Low,Raja Nahar Singh,Kashmere Gate,24
BUS0177,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,92,Mandi House,28.625816,77.234726,2025-09-12 20:10:13,2025-09-12 20:09:53,1.555187661486888,25.56472868197625,Low,Raja Nahar Singh,Kashmere Gate,25
BUS0026,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,132,Govind Puri,28.544413,77.264259,2025-09-12 20:14:21,2025-09-12 20:14:01,1.150471250364226,21.2394692374934,Medium,Raja Nahar Singh,Kashmere Gate,26
BUS0273,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,8,Kashmere Gate,28.667879,77.228012,2025-09-12 20:22:17,2025-09-12 20:21:57,1.419080625291479,27.03010714840913,Low,Raja Nahar Singh,Kashmere Gate,27
BUS0137,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,136,Mohan Estate,28.51959,77.294518,2025-09-12 20:37:07,2025-09-12 20:36:47,1.972096065078998,33.48842374662451,Low,Raja Nahar Singh,Kashmere Gate,28
BUS0047,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,52,Central Secretariat,28.614973,77.212029,2025-09-12 20:45:39,2025-09-12 20:45:19,2.080355944276128,32.28138534221578,Low,Raja Nahar Singh,Kashmere Gate,29
BUS0038,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,130,Nehru Place,28.551134,77.251511,2025-09-12 22:09:58,2025-09-12 22:09:38,0.7328460075418319,18.98018436798989,Medium,Raja Nahar Singh,Kashmere Gate,30
BUS0192,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,128,Moolchand,28.564629,77.234222,2025-09-12 22:51:18,2025-09-12 22:50:58,1.236777353311294,27.65464889391713,Low,Raja Nahar Singh,Kashmere Gate,31
BUS0201,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,133,Harkesh Nagar Okhla,28.543194,77.275955,2025-09-12 22:56:06,2025-09-12 22:55:46,1.095044519216211,24.33432264924915,Medium,Raja Nahar Singh,Kashmere Gate,32
BUS0186,28,V_KR_R,VIOLET_Raja Nahar Singh to Kashmere Gate,92,Mandi House,28.625816,77.234726,2025-09-12 23:11:13,2025-09-12 23:10:53,1.555187661486888,25.56472868197625,Low,Raja Nahar Singh,Kashmere Gate,33
BUS0241,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,218,Shiv Vihar,28.721863,77.289635,2025-09-12 06:19:05,2025-09-12 06:18:45,1.0863589549275372,27.84574428830366,Low,Shiv Vihar,Majlis Park,1
BUS0296,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,212,Krishna Nagar,28.65782,77.290306,2025-09-12 07:59:15,2025-09-12 07:58:55,0.9773076211768152,27.48677684559793,Low,Shiv Vihar,Majlis Park,2
BUS0074,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,211,Karkarduma Court,28.649473,77.295341,2025-09-12 08:52:32,2025-09-12 08:52:12,1.050156704047149,27.59535864649442,Low,Shiv Vihar,Majlis Park,3
BUS0178,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,221,Vinobapuri,28.566179,77.249367,2025-09-12 09:05:41,2025-09-12 09:05:21,1.357884235274536,24.44191623494165,Medium,Shiv Vihar,Majlis Park,4
BUS0261,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,216,Gokulpuri,28.703009,77.286301,2025-09-12 09:43:56,2025-09-12 09:43:36,1.20410890202779,26.43165882500028,Low,Shiv Vihar,Majlis Park,5
BUS0259,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,178,Mayapuri,28.637098,77.129738,2025-09-12 10:29:13,2025-09-12 10:28:53,1.58600659533963,28.83648355162964,Low,Shiv Vihar,Majlis Park,6
BUS0076,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,203,Sir Vishweshwaraiah Moti Bagh,28.578529,77.175713,2025-09-12 10:45:44,2025-09-12 10:45:24,1.504817728155462,30.95625040776951,Low,Shiv Vihar,Majlis Park,7
BUS0229,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,221,Vinobapuri,28.566179,77.249367,2025-09-12 10:49:41,2025-09-12 10:49:21,1.357884235274536,24.44191623494165,Medium,Shiv Vihar,Majlis Park,8
BUS0255,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,214,Jafrabad,28.682943,77.27507,2025-09-12 11:07:16,2025-09-12 11:06:56,1.163141387521076,24.63122938279926,Medium,Shiv Vihar,Majlis Park,9
BUS0082,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,206,South Extension,28.5686,77.219818,2025-09-12 11:22:06,2025-09-12 11:21:46,1.32031632066411,25.01651975995155,Low,Shiv Vihar,Majlis Park,10
BUS0171,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,103,Rajouri Garden,28.649157,77.122749,2025-09-12 11:50:26,2025-09-12 11:50:06,1.504388842114659,28.06113902390037,Low,Shiv Vihar,Majlis Park,11
BUS0037,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,210,IP Extension,28.631599,77.310898,2025-09-12 12:09:17,2025-09-12 12:08:57,1.789084248094292,23.85445664125723,Medium,Shiv Vihar,Majlis Park,12
BUS0083,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,16,Netaji Subash Place,28.695637,77.152428,2025-09-12 12:28:24,2025-09-12 12:28:04,1.128916485538711,25.08703301197136,Low,Shiv Vihar,Majlis Park,13
BUS0111,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,177,ESI Basai Darapur,28.658159,77.127319,2025-09-12 13:15:53,2025-09-12 13:15:33,1.095813248561776,29.22168662831401,Low,Shiv Vihar,Majlis Park,14
BUS0279,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,203,Sir Vishweshwaraiah Moti Bagh,28.578529,77.175713,2025-09-12 13:22:47,2025-09-12 13:22:27,1.504817728155462,30.95625040776951,Low,Shiv Vihar,Majlis Park,15
BUS0194,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,103,Rajouri Garden,28.649157,77.122749,2025-09-12 13:34:26,2025-09-12 13:34:06,1.504388842114659,28.06113902390037,Low,Shiv Vihar,Majlis Park,16
BUS0205,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,208,East Vinod Nagar - Mayur Vihar-II,28.620052,77.305588,2025-09-12 13:55:50,2025-09-12 13:55:30,0.5529494851181427,13.27078764283542,Medium,Shiv Vihar,Majlis Park,17
BUS0010,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,208,East Vinod Nagar - Mayur Vihar-II,28.620052,77.305588,2025-09-12 14:08:20,2025-09-12 14:08:00,0.5529494851181427,13.27078764283542,Medium,Shiv Vihar,Majlis Park,18
BUS0280,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,56,Dilli Haat - INA,28.575195,77.209473,2025-09-12 14:11:11,2025-09-12 14:10:51,1.248329276180004,28.9934541564388,Low,Shiv Vihar,Majlis Park,19
BUS0258,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,215,Maujpur - Babarpur,28.692057,77.280922,2025-09-12 14:29:32,2025-09-12 14:29:12,1.326012783446726,31.82430680272142,Low,Shiv Vihar,Majlis Park,20
BUS0122,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,178,Mayapuri,28.637098,77.129738,2025-09-12 15:17:28,2025-09-12 15:17:08,1.58600659533963,28.83648355162964,Low,Shiv Vihar,Majlis Park,21
BUS0037,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,222,Ashram,28.576065,77.25753,2025-09-12 15:20:06,2025-09-12 15:19:46,1.488801069223362,27.62723633610363,Low,Shiv Vihar,Majlis Park,22
BUS0196,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,87,Mayur Vihar-I,28.604425,77.289421,2025-09-12 16:45:21,2025-09-12 16:45:01,0.7160784555898387,21.66287764809596,Medium,Shiv Vihar,Majlis Park,23
BUS0079,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,218,Shiv Vihar,28.721863,77.289635,2025-09-12 16:45:47,2025-09-12 16:45:27,0.765128553147479,27.84574428830366,Low,Shiv Vihar,Majlis Park,24
BUS0076,29,P_MS_R,PINK_Shiv Vihar to Majlis Park,213,East Azad Nagar,28.665043,77.284599,2025-09-12 18:08:07,2025-09-12 18:07:47,1.009576522333998,21.13067139768834,Medium,Shiv Vihar,Majlis Park,25
